Group,Kingdom,Phylum,Class,Order,Family,Genus,IUCNName,NCBIName,Status,CRITERIA,YEAR_PUB,Realm,IUCN_THREATS_CATEG,IUCN_N_THREATS,BODY_SIZE,OFFSPRING_SIZE,FECUNDITY,GENERATION_LENGTH,DIET_BREADTH,TROPHIC_LEVEL,DISPERSAL_ABILITY,MICROHABITAT,HABITAT_BREADTH,ALTITUDE_MIN,ALTITUDE_MAX,HFP2009,dHFP,GEOGRAPHICAL_RANGE_SIZE,HUMAN_FOOTPRINT,HABITAT_CONVERSION,Latitud,Longitud,Indice_de_pobreza,Contaminacion_aire,Altitud,Uso_del_suelo
Birds,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PLATYSTEIRIDAE,Batis,Batis molitor,Batis molitor,LC,,2016.0,Afrotropic,,,12.0,1546.650735,2.0,5.5,1.0,3.0,13.7154816,0.8,6.0,,,6.66109967932032,-0.218355223751416,8710000.1,5.82549667358398,75.1181150711687,3.1265917893054684,-64.76868979151241,44.54303150072087,61.42177433022953,2089,Urbano
Birds,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MALACONOTIDAE,Laniarius,Laniarius luehderi,Laniarius luehderi,LC,,2016.0,Afrotropic,,,18.5,,1.5,5.3,1.0,3.0,6.470909022,0.416666666666667,6.0,,,5.60127911293976,0.490707939394598,3450000.1,4.50286531448364,54.8898570812253,-7.236340973027724,-71.90166159779817,30.21813931653056,73.70896004017887,1212,Agrícola
Birds,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Sarothrura,Sarothrura lugens,Sarothrura lugens,LC,,2016.0,Afrotropic,,,15.0,5880.1,3.6,3.7,2.0,2.0,15.40492958,0.333333333333333,5.0,,,6.12073479503907,0.34592357641613,3780000.1,5.37621355056763,82.0200692619018,-6.06835276639893,-43.243048020467654,24.56141075133266,149.762243621305,1711,Bosque
Birds,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Mascarinus,Mascarinus mascarin,Mascarinus mascarin,EX,,2016.0,Afrotropic,5,1.0,35.0,,,7.3,4.0,1.0,,0.628333333333333,1.0,,,,,0.1,,,-2.6254965867807183,-57.21450404086484,43.52175843401462,160.76036615231254,1420,Urbano
Birds,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,THRESKIORNITHIDAE,Bostrychia,Bostrychia bocagei,Bostrychia bocagei,CR,C2,2018.0,Afrotropic,2;4;5;7;8,7.0,60.0,47682.0675,2.5,10.1,3.0,2.0,,0.3,3.0,0,750.0,8.84849664924342,0.93609944833528,230.1,7.9006040096283,100.0,6.419864596958703,-61.01220102855078,42.31813461895224,138.23026656182532,1676,Agrícola
Birds,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,VANGIDAE,Prionops,Prionops gabela,Prionops gabela,EN,B1 C2,2016.0,Afrotropic,2;4;5,3.0,18.5,,3.375,7.8,1.0,3.0,14.80141294,0.65,5.0,300,300.0,6.78769746523056,-0.313459420022536,6400.1,6.13586091995239,94.2550445430793,-8.057974484138775,-42.66181243464816,49.01140375937969,197.42050234518896,4397,Agrícola
Birds,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Cyanochen,Cyanochen cyanoptera,,VU,C2,2016.0,Afrotropic,,6.0,67.75,89250.0,6.698453608,7.8,3.0,1.0,36.2,1.8,6.0,1800,4100.0,,,370000.1,,,6.758898149976076,-59.88101059468852,46.24527085818016,124.9192233659862,549,Urbano
Birds,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Alectroenas,Alectroenas sganzini,Alectroenas sganzini,NT,B1 B2,2017.0,Afrotropic,2;5,3.0,27.0,,1.0,6.6,1.0,1.0,30.6811694,0.733333333333333,3.0,0,1800.0,13.8322211037919,0.90806397778112,69600.1,13.507773399353,89.0249234805422,-8.078031842120739,-42.250292705351185,36.66987875817222,70.44385026464654,2386,Bosque
Birds,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Melitograis,Melitograis gilolensis,Melitograis gilolensis,LC,,2018.0,IndoMalay,,,23.0,,,5.8,3.0,2.0,18.52777801,0.633333333333333,5.0,,,8.21796677809805,3.34407612093739,56100.1,8.25311517715454,73.8248847926267,9.529189300267916,-38.31602721085589,23.038527408942265,152.943659055662,3976,Desierto
Birds,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PHYLLOSCOPIDAE,Phylloscopus,Phylloscopus olivaceus,Phylloscopus olivaceus,LC,,2016.0,IndoMalay,,,11.75,1015.47732,2.5,3.6,1.0,3.0,12.95575776,0.66,1.0,,,13.7529042077655,1.91715106978631,380000.1,14.0,99.5626477541371,-0.6269759670459685,-65.20517204440176,34.5050197515188,140.31132832921972,3468,Desierto
Birds,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Ninox,Ninox punctulata,Ninox punctulata,LC,,2016.0,IndoMalay,,,25.0,29595.4,2.33,4.1,3.0,3.0,26.10154917,0.666666666666667,5.0,,1100.0,11.1346086195602,4.02353806847831,430000.1,11.3926477432251,86.5904147996751,9.535221763806742,-31.17815864193075,29.41085162066951,138.5632212545395,3316,Agrícola
Birds,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,APODIDAE,Collocalia,Collocalia linchi,Collocalia linchi,LC,,2016.0,IndoMalay,,,10.0,,2.0,5.0,1.0,3.0,67.24722354,0.95,4.0,0,500.0,13.6097862616876,1.11129303218168,2810000.1,12.9190425872803,90.2454128512466,2.0969103949009202,-67.69389234392999,35.3722544607452,131.87804528695972,3092,Desierto
Birds,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,Otus brookii,Otus brookii,LC,,2018.0,IndoMalay,,,23.0,14865.1,2.0,3.7,1.0,3.0,25.1144207,0.466666666666667,1.0,1200,2400.0,5.78868159143598,0.5938365642293,1430000.1,4.25548624992371,57.0090820462825,4.785271587966033,-61.91215920044658,29.051047239189597,190.86435643243084,1273,Urbano
Birds,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Rhodonessa,Rhodonessa caryophyllacea,Rhodonessa caryophyllacea,CR,D,2018.0,IndoMalay,2;5;8,3.0,60.0,,7.5,7.0,2.0,2.0,,0.155,3.0,,,22.1254119873047,1.0,1.1,22.1254119873047,100.0,-9.216244154913586,-66.90921191249063,45.85468975926787,69.3734595239837,3067,Agrícola
Birds,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,STURNIDAE,Gracula,Gracula robusta,Gracula robusta,CR,A2 A3 A4 C2,2018.0,IndoMalay,5;8,2.0,33.0,,1.7,4.1,4.0,2.0,22.35982167,0.666666666666667,3.0,,,,,12100.1,,,-4.343860748471808,-59.45224546396495,45.329810419484666,60.97959477874676,3573,Bosque
Birds,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PITTIDAE,Erythropitta,Erythropitta palliceps,Erythropitta palliceps,EN,D,2016.0,IndoMalay,2,1.0,17.0,6655.6,2.056,4.2,3.0,2.0,,0.333333333333333,6.0,,1200.0,13.786238892325,2.52978368463187,890.1,13.3439712524414,87.4371859296482,-7.596068775736622,-53.397260048066,29.463954715011678,73.11757540659796,446,Bosque
Birds,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PELLORNEIDAE,Pellorneum,Pellorneum palustre,Pellorneum palustre,VU,A2 A3 A4,2016.0,IndoMalay,2;5;7;11,7.0,15.0,,2.46,4.1,2.0,2.0,6.095970229,0.5,4.0,0,800.0,13.3125070453276,2.21578133607566,84000.1,13.0991735458374,99.1351706787123,-4.077196049557101,-51.50208589490464,37.98744039121985,86.74853148574257,3415,Bosque
Birds,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PELLORNEIDAE,Rimator,Rimator danjoui,Rimator danjoui,NT,C2,2016.0,IndoMalay,2;5;11,3.0,18.5,,2.0,5.5,1.0,3.0,,0.333333333333333,2.0,50,2100.0,10.4974925348356,-0.111049708265641,310000.1,8.0307445526123,83.6027857716634,-7.625445620915119,-36.58772809666776,32.905425729171625,138.94194791547037,1506,Bosque
Birds,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARIDAE,Poecile,Poecile rufescens,Poecile rufescens,LC,,2016.0,Nearctic,,,12.0,1129.07,7.0,4.1,3.0,2.0,17.79640335,0.666666666666667,6.0,,1830.0,3.30132192849287,-0.0850207346305932,3920000.1,1.0,21.3237605732885,-3.6403364121204795,-34.974844103286,47.272782710856895,141.86378736451016,480,Agrícola
Birds,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Ectopistes,Ectopistes migratorius,Ectopistes migratorius,EX,,2019.0,Nearctic,2;5;8,3.0,39.5,13128.165,1.5,5.3,3.0,2.0,,0.543333333333333,1.0,,,,,0.1,,,-1.7147401097066002,-65.09532626485921,25.620827042789685,84.89028161856264,1606,Bosque
Birds,ANIMALIA,CHORDATA,AVES,FALCONIFORMES,FALCONIDAE,Caracara,Caracara lutosa,Caracara lutosa,EX,,2016.0,Nearctic,2;5,2.0,,61100.0,2.5,11.3,3.0,3.0,,0.566666666666667,1.0,,,,,0.1,,,-8.717050073024312,-46.96976855164114,40.93185205354878,123.38382489664063,3547,Urbano
Birds,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Aphelocoma,Aphelocoma coerulescens,Aphelocoma coerulescens,VU,A2 A3 A4 C1 C2,2017.0,Nearctic,1;2;4;5;7;8;11,10.0,26.0,5624.20523,2.5,7.6,6.0,2.0,16.48080076,0.383333333333333,1.0,0,100.0,17.5399409160341,0.380527827193859,71900.1,12.8836607933044,88.0010179412139,3.849442387400398,-69.9826774215578,49.1112598351165,122.30927791516022,4006,Bosque
Birds,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Charadrius,Charadrius montanus,Charadrius montanus,NT,C2,2018.0,Nearctic,1;2;3;5;6;8;9,8.0,22.5,15398.71203,6.3,5.2,1.0,3.0,54.15151677,0.333333333333333,3.0,,2500.0,5.97474914977729,0.117267938180918,1580000.1,4.0,50.2792007791097,1.3320290841315021,-54.34635629180693,25.258265586892705,117.96661494278375,4385,Bosque
Birds,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Lagopus,Lagopus leucura,Lagopus leucura,LC,,2018.0,Nearctic,,,32.5,18443.13,5.5,4.4,1.0,1.0,40.42034183,0.333333333333333,2.0,2000,,1.01508075388854,-0.0190168637345817,4550000.1,0.0,6.46319667264453,-4.692210181211092,-60.49499078790218,26.058992852726096,170.53179423689872,3425,Desierto
Birds,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Dendragapus,Dendragapus obscurus,Dendragapus obscurus,LC,,2016.0,Nearctic,,,49.0,28888.44,7.0,5.0,2.0,1.0,39.4410669,0.333333333333333,2.0,0,3600.0,1.6159190957545,0.0339985244517775,3390000.1,0.250010639429092,11.5934634202761,0.4649610693339934,-60.757466454587714,40.811700160166836,120.75396048134478,929,Urbano
Birds,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARIDAE,Poecile,Poecile hudsonicus,Poecile hudsonicus,LC,,2016.0,Nearctic,,,13.5,1180.51587,6.5,4.2,3.0,2.0,18.42676783,0.766666666666667,2.0,,2070.0,0.816280851246755,-0.0664278692509127,11300000.1,0.0,5.80367010015508,-8.121189784831166,-53.28370912295546,43.37461773574742,163.75482439342488,131,Bosque
Birds,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CALCARIIDAE,Calcarius,Calcarius pictus,Calcarius pictus,LC,,2016.0,Nearctic,11,1.0,15.75,2459.2,4.5,5.1,2.0,2.0,28.11385284,0.366666666666667,6.0,,1000.0,3.81301291106163,-0.217545780268628,910000.1,0.0,30.5298944077098,1.5189299111235854,-42.15775640118296,34.71647164381798,74.97216977071972,357,Bosque
Birds,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Centrocercus,Centrocercus minimus,Centrocercus minimus,EN,B2,2016.0,Nearctic,1;2;3;4;5;6;7;8;11,13.0,41.25,40135.98,7.0,5.2,2.0,2.0,38.56140351,0.333333333333333,1.0,2250,2550.0,3.30794791881745,0.403952799283445,37500.1,2.25020122528076,23.9112772180696,8.585923951524283,-71.88678035434248,38.29059395441364,129.79510161097522,333,Urbano
Birds,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Myiophobus,Myiophobus fasciatus,Myiophobus fasciatus,LC,,2016.0,Neotropic,,,12.35,1527.1,2.0,3.6,2.0,2.0,20.4306926,0.5,8.0,,,6.55022623881126,1.32863078822053,17000000.1,5.31263780593872,60.4735852324606,-3.628620950973527,-35.4371998040668,26.380472264354864,173.61571640947932,847,Bosque
Birds,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Euphonia,Euphonia affinis,Euphonia affinis,LC,,2016.0,Neotropic,,,9.0,1812.47625,2.5,3.5,1.0,1.0,26.08385184,0.633333333333333,8.0,,1000.0,8.07209426084107,-0.793623840556595,2390000.1,6.36835122108459,78.0093306500091,3.3482075992736338,-41.93338014162475,34.29842685701978,76.65748758743865,2987,Agrícola
Birds,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,CAPRIMULGIDAE,Setopagis,Setopagis parvula,Setopagis parvula,LC,,2016.0,Neotropic,,,20.0,5172.33024,2.0,5.6,1.0,3.0,38.53306693,0.566666666666667,7.0,,1000.0,7.1687987644389,1.52935928329954,13500000.1,6.2486424446106,65.8831468584551,-7.364042751912157,-67.05752749999229,23.362156426247456,119.73832530464935,3102,Agrícola
Birds,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Muscisaxicola,Muscisaxicola griseus,Muscisaxicola griseus,LC,,2016.0,Neotropic,,,18.5,4529.5,4.0,3.6,1.0,3.0,27.02431343,0.333333333333333,1.0,2700,4800.0,6.61569611442047,0.723560353204822,538000.1,5.82090735435486,76.0900062073246,4.32654408237131,-32.737759091068334,29.64265775826994,141.36189740535752,3996,Bosque
Birds,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Icterus,Icterus melanopsis,Icterus melanopsis,LC,,2016.0,Neotropic,,,21.0,2868.67707,3.5,5.2,3.0,2.0,,0.666666666666667,6.0,,1000.0,,,223000.1,,,-4.211878141055978,-52.215949918947516,28.543391150928628,77.7161862255931,2697,Agrícola
Birds,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Chlorostilbon,Chlorostilbon bracei,Chlorostilbon bracei,EX,,2016.0,Neotropic,6,1.0,9.5,405.1,2.0,4.2,2.0,2.0,,0.605,1.0,,,,,0.1,,,-6.336172759857663,-30.008613984736563,33.3387608030726,163.51484088671046,3851,Urbano
Birds,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Columbina,Columbina cyanopis,Columbina cyanopis,CR,C2,2019.0,Neotropic,2;8;11,5.0,15.875,3214.3,1.94,4.3,1.0,1.0,19.6969697,0.333333333333333,2.0,0,800.0,8.51722221061954,1.48601735050625,43900.1,8.26934814453125,84.504535562086,1.7302586962016626,-66.12332365646681,47.9037908673109,61.84943716944761,3225,Agrícola
Birds,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Phyllomyias,Phyllomyias urichi,Phyllomyias urichi,EN,B1,2016.0,Neotropic,1;2;11,4.0,11.5,1275.0,2.0,3.6,2.0,1.0,18.15229258,0.666666666666667,2.0,900,1100.0,6.6895985697844,-0.299951715084182,1100.1,5.46352338790894,95.0834879406308,-9.597849076250128,-50.929131072755936,25.438029864435272,191.96232633615782,1776,Bosque
Birds,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Forpus,Forpus xanthops,Forpus xanthops,VU,D1 D2,2016.0,Neotropic,5;7,3.0,15.0,,5.5,4.1,3.0,1.0,38.93818806,0.495,2.0,600,1800.0,6.92495805799532,1.44349281108253,4800.1,6.25456047058105,95.4062392869386,6.578800584347263,-61.93883808480322,32.04164739874162,120.23322413272037,1276,Bosque
Birds,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Speculanas,Speculanas specularis,Speculanas specularis,NT,C2,2017.0,Neotropic,2;6;8,3.0,50.0,77189.9,5.0,7.0,3.0,2.0,42.57822319,0.216666666666667,2.0,,,4.02303913202711,0.345463025057035,828000.1,3.25666737556458,37.5680555476394,-9.906090476149059,-61.312189917483906,38.467916573289344,100.41846295482148,2361,Bosque
Birds,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Aythya,Aythya australis,Aythya australis,LC,,2017.0,Australasia,,,47.5,48866.67,11.0,7.7,3.0,2.0,46.94059848,0.0833333333333333,10.0,,,3.74989896700524,0.175259960983712,10100000.1,3.0,32.0452197960313,3.556330735924602,-48.40205786247044,48.39671258222005,67.52105107439606,1532,Bosque
Birds,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MONARCHIDAE,Mayrornis,Mayrornis lessoni,Mayrornis lessoni,LC,,2016.0,Australasia,,,12.5,,1.5,4.2,2.0,2.0,18.65953851,0.7,4.0,,,12.9265395649531,4.94796538472186,174000.1,12.3988571166992,96.1749529035957,-4.599840536156703,-33.5226419908125,23.994445746073044,114.88949646017971,1342,Urbano
Birds,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Macropygia,Macropygia phasianella,Macropygia phasianella,LC,,2016.0,Australasia,,,42.0,,1.0,5.2,2.0,1.0,,0.66,3.0,0,,5.28918217783606,0.240635288064005,1580000.1,3.91941690444946,49.227746106861,4.703880442451897,-38.763126498937126,47.536298509793404,148.97060440861577,2144,Bosque
Birds,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACANTHIZIDAE,Calamanthus,Calamanthus campestris,Calamanthus campestris,LC,,2017.0,Australasia,,,12.5,,3.0,5.3,3.0,2.0,7.299933862,0.366666666666667,3.0,,,3.33614678248883,0.0758626746377649,3210000.1,2.29038739204407,28.0904332002127,9.243770902348764,-42.422637067440334,22.431613659021846,64.17309187135761,996,Urbano
Birds,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PACHYCEPHALIDAE,Pachycephala,Pachycephala lanioides,Pachycephala lanioides,LC,,2016.0,Australasia,,,19.0,4279.716,2.0,6.7,1.0,3.0,13.67411643,0.366666666666667,2.0,,,2.50987926533866,0.0799942874837825,2010000.1,1.31631052494049,23.1896038992859,-5.02493712960084,-49.8371798054234,34.422241914807934,95.9403642751623,203,Urbano
Birds,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,ARDEIDAE,Ixobrychus,Ixobrychus novaezelandiae,Ixobrychus novaezelandiae,EX,,2016.0,Australasia,,,37.5,10737.4,4.6,4.1,2.0,3.0,,0.241666666666667,2.0,,,,,0.1,,,1.5231466883567375,-33.49656733496485,33.63769601691448,175.40263741590667,1699,Bosque
Birds,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,Pterodroma magentae,Pterodroma magentae,CR,A2,2018.0,Australasia,5;8;11,4.0,40.0,73003.03,1.0,19.5,1.0,3.0,35.29411765,0.166666666666667,10.0,,,,,1850000.1,,0.0,1.8408386254367812,-52.84373669891021,26.288081866315867,146.92715383974908,1452,Agrícola
Birds,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Otidiphaps,Otidiphaps insularis,Otidiphaps insularis,CR,C2,2016.0,Australasia,2;5,2.0,46.0,,1.0,6.6,2.0,1.0,,0.333333333333333,1.0,0,1600.0,7.06636478868835,3.82341034797275,1700.1,6.49030113220215,98.9644970414201,1.4450381158174679,-35.677551974937685,30.423790043475424,80.9559517786436,2144,Desierto
Birds,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MONARCHIDAE,Symposiachrus,Symposiachrus ateralbus,Symposiachrus ateralbus,VU,C2,2016.0,Australasia,5,1.0,16.75,2566.1,1.86,4.3,1.0,3.0,,0.633333333333333,3.0,,,6.05198418029717,0.959020295313426,190.1,5.18783664703369,85.2173913043478,-5.538367347187634,-37.470826025551574,33.624958050451944,74.13646936896338,2634,Agrícola
Birds,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MALURIDAE,Amytornis,Amytornis housei,Amytornis housei,NT,B1,2016.0,Australasia,7;11,2.0,20.0,2873.221,1.5,9.7,2.0,2.0,7.516395162,0.333333333333333,2.0,,,0.6828776826493,0.0078915511701515,39100.1,0.0,3.35190641500627,9.054980230339702,-65.3774093939286,45.95634388731888,185.67275393013497,3563,Agrícola
Birds,ANIMALIA,CHORDATA,AVES,PICIFORMES,PICIDAE,Dendrocopos,Dendrocopos leucopterus,Dendrocopos leucopterus,LC,,2016.0,Palearctic,,,22.5,,5.0,5.2,4.0,2.0,26.37375611,0.65,5.0,,2500.0,6.02317659902231,0.261536424052026,3300000.1,4.69601249694824,61.1300958862484,-1.0574924276474533,-40.29485416653404,48.651924361206795,93.05303320114766,4137,Bosque
Birds,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Linaria,Linaria flavirostris,Linaria flavirostris,LC,,2017.0,Palearctic,,,13.0,1273.7,5.5,4.2,3.0,2.0,34.40126789,0.416666666666667,3.0,0,,7.04238268175668,0.357571841389126,21400000.1,5.30092811584473,65.1853585270187,6.928173449422555,-74.45229793755335,35.56777035911496,76.92502533479454,703,Agrícola
Birds,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ALAUDIDAE,Melanocorypha,Melanocorypha calandra,Melanocorypha calandra,LC,,2016.0,Palearctic,,,19.0,,4.5,3.8,3.0,2.0,36.03753479,0.333333333333333,4.0,0,2000.0,10.3297191651367,0.772582845623698,16100000.1,8.95222425460815,85.9939767936853,3.9895855063500854,-60.47267081033606,46.102993708832656,199.99460278139037,3107,Urbano
Birds,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Melanitta,Melanitta stejnegeri,Melanitta stejnegeri,LC,,2018.0,Palearctic,3;5;6;8;9;11,8.0,54.5,58494.83958,7.5,,3.0,2.0,,0.0333333333333333,9.0,,,1.12947745322098,-0.0293767938738379,8320000.1,0.250011116266251,7.79688548148378,-4.051260982897327,-64.66946498886226,38.24514757030339,96.37877416668587,2256,Agrícola
Birds,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Treron,Treron permagnus,Treron permagnus,LC,,2016.0,Palearctic,,,34.0,9966.8,2.0,4.2,2.0,1.0,,0.8,3.0,,2000.0,19.6871417801979,0.0446898872787888,209000.1,17.4325485229492,81.590854965468,6.275956394049544,-52.191166868070894,30.47262025963026,68.71102817140455,2132,Desierto
Birds,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Columba,Columba jouyi,Columba jouyi,EX,,2016.0,Palearctic,5;8,2.0,44.6,11547.2,1.4,5.6,3.0,1.0,,0.48,1.0,,,,,0.1,,,-2.0698851830603076,-41.84160772436465,25.825826228404072,119.26364446294207,3309,Urbano
Birds,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,LEIOTRICHIDAE,Garrulax,Garrulax courtoisi,Garrulax courtoisi,CR,C2,2018.0,Palearctic,1;4;5,3.0,24.5,5418.38484,4.0,4.7,2.0,2.0,16.86868687,0.333333333333333,2.0,0,,,,610.1,,,7.622063942223232,-70.60456346485242,32.39404315348294,115.15176652977232,3016,Agrícola
Birds,ANIMALIA,CHORDATA,AVES,GRUIFORMES,GRUIDAE,Grus,Grus japonensis,Grus japonensis,VU,C1,2016.0,Palearctic,1;2;5;6;7;9,6.0,155.0,,2.0,12.3,7.0,2.0,41.14534412,0.25,8.0,0,,9.44084219573942,0.28302023258535,1760000.1,7.25866770744324,73.2146734346576,1.6254574527171748,-51.82850091284542,35.68472848771543,189.02037137454965,3416,Desierto
Birds,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Scolopax,Scolopax mira,Scolopax mira,VU,A3 A4,2016.0,Palearctic,4;5;8,4.0,35.0,34910.24868,3.0,6.3,1.0,3.0,30.20778967,0.333333333333333,2.0,,,20.9969033234155,-1.10974981227324,12200.1,16.697338104248,78.9783889980354,7.634707237097057,-32.77145902375265,21.333301647786687,70.1307421214457,702,Urbano
Birds,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Saxicola,Saxicola dacotiae,Saxicola dacotiae,NT,B1 C2,2017.0,Palearctic,1;2;3;6;8,7.0,11.75,,4.0,3.3,1.0,3.0,15.46470511,0.4,5.0,0,800.0,11.437433791547,1.95379879711546,1700.1,9.99380016326904,97.1328671328671,3.850631801555318,-64.71090520576745,24.375234976125522,63.67046091939603,1248,Agrícola
Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,BOIDAE,Acrantophis,Acrantophis madagascariensis,Acrantophis madagascariensis,LC,,2011.0,Afrotropic,5,1.0,8200.0,,4.5,28.4,,,,,4.0,0,800.0,6.84761252270363,0.632324171216682,127743.1,6.25650691986084,85.840395480226,4.50508559639281,-44.52864851498592,38.005532719443195,63.94680063600202,3711,Agrícola
Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Bitis,Bitis peringueyi,Bitis peringueyi,LC,,2010.0,Afrotropic,5,1.0,20.7,,4.5,,,2.0,,,1.0,,,7.42012918765889,0.791827243920069,,5.39594149589539,79.1507855350005,0.026487638534044677,-48.320387814847905,26.750047840314863,185.64311987333545,2751,Desierto
Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Lygodactylus,Lygodactylus keniensis,Lygodactylus keniensis,LC,,2014.0,Afrotropic,,,1.5,13.5,2.0,,,2.0,,2.0,2.0,200,2000.0,,,,,,9.121672694464479,-74.5471336954758,45.119791282438925,117.40537669416156,1749,Desierto
Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Madascincus,Madascincus mouroundavae,Madascincus mouroundavae,LC,,2011.0,Afrotropic,2;5,2.0,7.5,25.0,3.0,,,2.0,,1.0,2.0,,,6.2114305670842,0.473556056503564,69100.1,5.30449104309082,85.5567021810677,2.8798039845927477,-53.587821186424975,29.80826749322572,72.59097922328385,4192,Urbano
Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,PSEUDOXYRHOPHIIDAE,Phisalixella,Phisalixella arctifasciata,Phisalixella arctifasciata,LC,,2010.0,Afrotropic,2;5,3.0,113.4,,7.245454545,,,,,2.0,1.0,,,6.90091748842786,0.506650147242022,,6.13498640060425,90.5596782152866,-1.522899028836406,-43.10533240765281,23.145026217597525,139.0745147568936,3690,Desierto
Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Brookesia,Brookesia antakarana,Brookesia antakarana,NT,,2011.0,Afrotropic,2;5,3.0,5.4,15.5,4.0,,,2.0,,1.0,2.0,650,1200.0,4.3697791285719,0.640586879451569,287.1,4.25023412704468,56.1712846347607,2.1278642825584875,-73.02110555891592,22.505917656659513,130.6435033476248,3077,Agrícola
Reptiles,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Calumma,Calumma peyrierasi,Calumma peyrierasi,VU,D2,2011.0,Afrotropic,5;7,2.0,3.6,28.0,14.6,,,2.0,,2.0,1.0,1900,2000.0,5.02756269451875,0.517063192096396,598.1,4.27234840393066,84.329563812601,-9.61613603381333,-35.42153326393215,48.11369061595339,79.76101216233491,1192,Agrícola
